node_id,node_type,label,type,date_added,release_year,rating,duration,description
494,person,Yogi Babu,cast,,,,,
495,person,Munishkanth,cast,,,,,
496,show,Black Panther,Movie,,2018,PG-13,135 min,"T'Challa, the superpowered new leader of the hidden, highly advanced African nation of Wakanda, strives to protect his home from enemies old and new."
497,person,Ryan Coogler,director,,,,,
498,person,Chadwick Boseman,cast,,,,,
499,person,Michael B. Jordan,cast,,,,,
500,person,Lupita Nyong'o,cast,,,,,
501,person,Danai Gurira,cast,,,,,
502,person,Martin Freeman,cast,,,,,
503,person,Daniel Kaluuya,cast,,,,,
504,person,Letitia Wright,cast,,,,,
505,person,Winston Duke,cast,,,,,
506,person,Sterling K. Brown,cast,,,,,
507,person,Angela Bassett,cast,,,,,
508,person,Forest Whitaker,cast,,,,,
509,person,Andy Serkis,cast,,,,,
510,person,Florence Kasumba,cast,,,,,
511,person,John Kani,cast,,,,,
512,person,David S. Lee,cast,,,,,
513,person,Stan Lee,cast,,,,,
514,show,Man Up,Movie,,2015,R,88 min,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date."
515,person,Ben Palmer,director,,,,,
516,person,Lake Bell,cast,,,,,
517,person,Simon Pegg,cast,,,,,
518,person,Ophelia Lovibond,cast,,,,,
519,person,Olivia Williams,cast,,,,,
520,person,Rory Kinnear,cast,,,,,
521,person,Henry Lloyd-Hughes,cast,,,,,
522,person,Ken Stott,cast,,,,,
523,person,Sharon Horgan,cast,,,,,
524,person,Harriet Walter,cast,,,,,
525,person,Dean-Charles Chapman,cast,,,,,
526,person,Phoebe Waller-Bridge,cast,,,,,
527,show,Frequency,TV Show,,2016,TV-14,1 Season,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp."
528,person,Peyton List,cast,,,,,
529,person,Riley Smith,cast,,,,,
530,person,Mekhi Phifer,cast,,,,,
531,person,Devin Kelley,cast,,,,,
532,person,Lenny Jacobson,cast,,,,,
533,person,Daniel Bonjour,cast,,,,,
534,person,Anthony Ruivivar,cast,,,,,
535,category,TV Mysteries,,,,,,
536,show,Mo Gilligan: Momentum,Movie,,2019,TV-MA,64 min,"Comedian Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club."
537,person,Chris Howe,director,,,,,
538,person,Mo Gilligan,cast,,,,,
539,show,Adam Ruins Everything,TV Show,,2018,TV-14,1 Season,"Education can be fun – and funny. Comedian Adam Conover bursts misconceptions, deconstructs topics and leaves with positive takeaways."
540,person,Adam Conover,cast,,,,,
541,person,Adam Lustick,cast,,,,,
542,person,Emily Axford,cast,,,,,
543,show,Ben 10,TV Show,,2016,TV-Y7,1 Season,Ben can transform into ten types of aliens. He'll try 'em all while adventuring across the country with his cousin Gwen and Grandpa Max.
544,person,Tara Strong,cast,,,,,
545,person,Montse Hernandez,cast,,,,,
546,person,David Kaye,cast,,,,,
547,person,Roger Craig Smith,cast,,,,,
548,person,Todd Haberkorn,cast,,,,,
549,person,Dwight Schultz,cast,,,,,
550,person,Daryl Sabara,cast,,,,,
551,show,Big Miracle,Movie,,2012,PG,107 min,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events."
552,person,Ken Kwapis,director,,,,,
553,person,Drew Barrymore,cast,,,,,
554,person,Kristen Bell,cast,,,,,
555,person,Dermot Mulroney,cast,,,,,
556,person,Tim Blake Nelson,cast,,,,,
557,person,Vinessa Shaw,cast,,,,,
558,person,Ted Danson,cast,,,,,
559,person,Stephen Root,cast,,,,,
560,person,Michael Gaston,cast,,,,,
561,show,Christiane Amanpour: Sex & Love Around the World,TV Show,,2018,TV-MA,1 Season,"A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports."
562,show,The Eighties,TV Show,,2016,TV-PG,1 Season,"This nostalgic documentary series relives the 1980s from a variety of angles, exploring its impact on the politics, technology and culture of today."
563,show,The Nineties,TV Show,,2017,TV-14,1 Season,This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks.
564,show,The Seventies,TV Show,,2015,TV-PG,1 Season,"This series examines 1970s America, focusing on the major political and historical landmarks of the decade and the cultural response to those events."
565,show,We Bare Bears,TV Show,,2017,TV-Y7,1 Season,"Grizzly, Panda and Ice Bear are three adopted bear brothers struggling against their animal instincts to fit into the civilized, modern human world."
566,person,Eric Edelstein,cast,,,,,
567,person,Demetri Martin,cast,,,,,
568,person,Bobby Moynihan,cast,,,,,
569,show,The Mayor,Movie,,2017,TV-MA,130 min,"With the presidency in mind, the incumbent mayor of Seoul runs for an unprecedented third term – and will stop at nothing to keep his secrets hidden."
570,person,Park In-je,director,,,,,
571,person,Min-sik Choi,cast,,,,,
572,person,Do-won Kwak,cast,,,,,
573,person,Eun-kyung Shim,cast,,,,,
574,person,So-ri Moon,cast,,,,,
575,person,Mi-ran Ra,cast,,,,,
576,person,Hye-young Ryu,cast,,,,,
577,person,Ki Hong Lee,cast,,,,,
578,person,Sun-gyu Jin,cast,,,,,
579,person,Joo-yeon Lee,cast,,,,,
580,person,Byeong-eun Park,cast,,,,,
581,show,The Royal House of Windsor,TV Show,,2017,TV-14,1 Season,"Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more."
582,category,British TV Shows,,,,,,
583,show,Amanda Knox,Movie,,2016,TV-MA,92 min,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.
584,person,Rod Blackhurst,director,,,,,
585,person,Brian McGinn,director,,,,,
586,show,Lovesick,TV Show,,2014,TV-14,1 Season,Love and academics get complicated at an all-male college that happens to be located next to an all-female high school.
587,person,Kongyingyong Chonlathorn,cast,,,,,
588,person,Phumphothingam Nawat,cast,,,,,
589,person,Luangsodsai Anupart,cast,,,,,
590,person,Nuchanart Veerakaarn,cast,,,,,
591,person,Chindavanich Primrose,cast,,,,,
592,person,Charnmanoon Pannin,cast,,,,,
593,person,Nungira Hanwutinanon,cast,,,,,
594,person,Ausavaterakul Ausavapat,cast,,,,,
595,person,Sirikiet Saejea,cast,,,,,
596,person,Nontapan Chuenwarin,cast,,,,,
597,show,The Debt Collector,Movie,,2018,TV-MA,96 min,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection."
598,person,Jesse V. Johnson,director,,,,,
599,person,Scott Adkins,cast,,,,,
600,person,Louis Mandylor,cast,,,,,
601,person,Vladimir Kulich,cast,,,,,
602,person,Michael Paré,cast,,,,,
603,person,Rachel Brann,cast,,,,,
604,person,Selina Lo,cast,,,,,
605,person,Tony Todd,cast,,,,,
606,show,Act of Vengeance,Movie,,2010,NR,112 min,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist)."
607,person,Mahsun Kırmızıgül,director,,,,,
608,person,Haluk Bilginer,cast,,,,,
609,person,Mahsun Kırmızıgül,cast,,,,,
610,person,Mustafa Sandal,cast,,,,,
611,person,Gina Gershon,cast,,,,,
612,person,Robert Patrick,cast,,,,,
613,person,Danny Glover,cast,,,,,
614,person,Engin Altan Düzyatan,cast,,,,,
615,person,Scott William Winters,cast,,,,,
616,person,Sharrieff Pugh,cast,,,,,
617,country,Turkey,,,,,,
618,show,Paradise Lost,Movie,,2018,TV-MA,111 min,"A cop moonlights as the bodyguard for a young drag queen at a nightclub, and grows closer to the family of misfit singers that perform there."
619,person,Monique Gardenberg,director,,,,,
620,person,Júlio Andrade,cast,,,,,
621,person,Lee Taylor,cast,,,,,
622,person,Hermila Guedes,cast,,,,,
623,person,Julia Konrad,cast,,,,,
624,person,Erasmo Carlos,cast,,,,,
625,person,Marjorie Estiano,cast,,,,,
626,person,Seu Jorge,cast,,,,,
627,person,Jaloo,cast,,,,,
628,person,Felipe Abib,cast,,,,,
629,person,Humberto Carrão,cast,,,,,
630,person,Malu Galli,cast,,,,,
631,country,Brazil,,,,,,
632,show,Gerald's Game,Movie,,2017,TV-MA,103 min,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice."
633,person,Mike Flanagan,director,,,,,
634,person,Carla Gugino,cast,,,,,
635,person,Bruce Greenwood,cast,,,,,
636,person,Henry Thomas,cast,,,,,
637,person,Carel Struycken,cast,,,,,
638,person,Chiara Aurelia,cast,,,,,
639,show,Long Shot,Movie,,2017,TV-14,40 min,"When Juan Catalan is arrested for a murder he didn't commit, he builds his case for innocence around raw footage from a popular TV show. A documentary."
640,person,Jacob LaMendola,director,,,,,
641,show,Mak Cun,TV Show,,2015,TV-PG,1 Season,A woman with an entrepreneurial spirit takes life into her own hands by starting a beauty cream business that inspires other women to take chances.
642,person,Erma Fatima,cast,,,,,
643,person,Rahim Razali,cast,,,,,
644,person,Umie Aida,cast,,,,,
645,person,Nora Danish,cast,,,,,
646,show,Our Souls at Night,Movie,,2017,TV-14,103 min,"After widowed neighbors Addie and Louis begin sleeping in bed together platonically to alleviate their loneliness, a real romance begins to blossom."
647,person,Ritesh Batra,director,,,,,
648,person,Robert Redford,cast,,,,,
649,person,Jane Fonda,cast,,,,,
650,person,Bruce Dern,cast,,,,,
651,person,Matthias Schoenaerts,cast,,,,,
652,person,Iain Armitage,cast,,,,,
653,person,Judy Greer,cast,,,,,
654,person,Phyllis Somerville,cast,,,,,
655,show,Out of Thin Air,Movie,,2017,TV-14,85 min,"Picking up 40 years after six were convicted for two strange murders in Iceland, this chilling documentary proves confessions can’t always be trusted."
656,person,Dylan Howitt,director,,,,,
657,show,Paul Hollywood's Big Continental Road Trip,TV Show,,2017,TV-14,1 Season,"Gear up for a fast-paced journey as celebrity chef and avid auto enthusiast Paul Hollywood takes in the cars and culture of France, Italy and Germany."
658,person,Paul Hollywood,cast,,,,,
659,show,Satu Hari,TV Show,,2014,TV-14,1 Season,"A man haunted by his wife's affair moves to Sarajevo and starts to love again, until fate forces him to choose between his new life and old loyalty."
660,person,Sara Ali,cast,,,,,
661,person,Remy Ishak,cast,,,,,
662,person,Rita Rudaini,cast,,,,,
663,person,Mirza Salihovic,cast,,,,,
664,person,Hafizul Kamal,cast,,,,,
665,person,Miller Khan,cast,,,,,
666,show,"Monster High: Boo York, Boo York",Movie,,2015,TV-Y7,72 min,Cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. But the sinister Nefera has other plans.
667,person,William Lau,director,,,,,
668,person,Karen Strassman,cast,,,,,
669,person,Celeste Henderson,cast,,,,,
670,person,Wendee Lee,cast,,,,,
671,person,TJ Smith,cast,,,,,
672,person,America Young,cast,,,,,
673,person,Rachel Staman,cast,,,,,
674,person,Laura Bailey,cast,,,,,
675,category,Music & Musicals,,,,,,
676,show,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,Movie,,2019,TV-G,45 min,An in-depth look at the full-cycle breeding program for bluefin Kindai tuna pioneered by Kinki University’s Aqua Culture Research Institute.
677,person,Mana Yasuda,director,,,,,
678,show,Domino,Movie,,2019,R,89 min,"A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage."
679,person,Brian De Palma,director,,,,,
680,person,Nikolaj Coster-Waldau,cast,,,,,
681,person,Carice van Houten,cast,,,,,
682,person,Eriq Ebouaney,cast,,,,,
683,person,Guy Pearce,cast,,,,,
684,person,Mohammed Azaay,cast,,,,,
685,person,Søren Malling,cast,,,,,
686,person,Paprika Steen,cast,,,,,
687,person,Helena Kaittani,cast,,,,,
688,country,Italy,,,,,,
689,show,TUNA GIRL,Movie,,2019,TV-PG,90 min,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.
690,person,Fuka Koshiba,cast,,,,,
691,person,Tom Fujita,cast,,,,,
692,person,Hidetoshi Hoshida,cast,,,,,
693,person,Hiroto Kanai,cast,,,,,
694,person,Ryosuke Yusa,cast,,,,,
695,person,Shuri Tanaka,cast,,,,,
696,person,Chal Inoue,cast,,,,,
697,person,Takashi Taniguchi,cast,,,,,
698,person,Takeshi Masu,cast,,,,,
699,show,5CM,Movie,,2012,TV-14,126 min,"Five friends embark on a mission to climb the highest peak in Java, overcoming obstacles on the way and discovering the true meaning of friendship."
700,person,Rizal Mantovani,director,,,,,
701,person,Herjunot Ali,cast,,,,,
702,person,Raline Shah,cast,,,,,
703,person,Fedi Nuril,cast,,,,,
704,person,Pevita Pearce,cast,,,,,
705,person,Saykoji,cast,,,,,
706,person,Denny Sumargo,cast,,,,,
707,person,Didi Petet,cast,,,,,
708,person,Firrina Sinatrya,cast,,,,,
709,country,Indonesia,,,,,,
710,show,Animal World,Movie,,2018,TV-MA,130 min,"An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host."
711,person,Han Yan,director,,,,,
712,person,Li Yi Feng,cast,,,,,
713,person,Zhou Dongyu,cast,,,,,
714,person,Michael Douglas,cast,,,,,
715,person,Bingkun Cao,cast,,,,,
716,person,Ge Wang,cast,,,,,
717,person,Keanu Chi,cast,,,,,
718,person,Zhang Jungyi,cast,,,,,
719,person,Yijuan Li,cast,,,,,
720,person,Su Ke,cast,,,,,
721,show,Hold the Dark,Movie,,2018,TV-MA,126 min,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery."
722,person,Jeremy Saulnier,director,,,,,
723,person,Jeffrey Wright,cast,,,,,
724,person,Alexander Skarsgård,cast,,,,,
725,person,James Badge Dale,cast,,,,,
726,person,Riley Keough,cast,,,,,
727,person,Julian Black Antelope,cast,,,,,
728,person,Tantoo Cardinal,cast,,,,,
729,person,Macon Blair,cast,,,,,
730,person,Jonathan Whitesell,cast,,,,,
731,person,Peter McRobbie,cast,,,,,
732,show,Lessons from a School Shooting: Notes from Dunblane,Movie,,2018,TV-PG,24 min,"Two priests – one from Dunblane, Scotland, the other from Newtown, Connecticut – bond over school tragedies that occurred 16 years apart."
733,person,Kim A. Snyder,director,,,,,
734,show,Made in Mexico,TV Show,,2018,TV-MA,1 Season,"These Mexico City socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles."
735,category,Reality TV,,,,,,
736,show,Single,Movie,,2015,TV-PG,127 min,"Unemployed and immature, a somewhat pathetic bachelor sets his sights on finding a date for the wedding of his younger, more successful brother."
737,person,Raditya Dika,director,,,,,
738,person,Raditya Dika,cast,,,,,
739,person,Annisa Rawles,cast,,,,,
740,person,Chandra Liow,cast,,,,,
741,person,Pandji Pragiwaksono,cast,,,,,
742,person,Babe Cabita,cast,,,,,
743,person,Elvira Devinamira,cast,,,,,
744,person,Tinna Harahap,cast,,,,,
745,person,Rinna Hassim,cast,,,,,
746,person,Dede Yusuf,cast,,,,,
747,person,Dewi Hughes,cast,,,,,
748,show,The 3rd Eye,Movie,,2018,TV-MA,108 min,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home."
749,person,Rocky Soraya,director,,,,,
750,person,Jessica Mila,cast,,,,,
751,person,Citra Prima,cast,,,,,
752,person,Bianca Hello,cast,,,,,
753,person,Epy Kusnandar,cast,,,,,
754,person,Anita Hara,cast,,,,,
755,person,Derry Drajat,cast,,,,,
756,person,Voke Victoria,cast,,,,,
757,person,Shofia Shireen,cast,,,,,
758,person,Afdhal Yusman,cast,,,,,
759,show,The Sinking Of Van Der Wijck,Movie,,2013,TV-14,163 min,"When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background."
760,person,Sunil Soraya,director,,,,,
761,person,Reza Rahadian,cast,,,,,
762,person,Randy Nidji,cast,,,,,
763,person,Gesya Shandy,cast,,,,,
764,person,Kevin Andrean,cast,,,,,
765,person,Arzetti Bilbina,cast,,,,,
766,show,Two Catalonias,Movie,,2018,TV-MA,117 min,Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.
767,person,Álvaro Longoria,director,,,,,
768,person,Gerardo Olivares,director,,,,,
769,show,Bobby Sands: 66 Days,Movie,,2016,TV-14,106 min,"In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon."
770,person,Brendan Byrne,director,,,,,
771,country,Ireland,,,,,,
772,show,Bard of Blood,TV Show,,2019,TV-MA,1 Season,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
773,person,Emraan Hashmi,cast,,,,,
774,person,Viineet Kumar,cast,,,,,
775,person,Sobhita Dhulipala,cast,,,,,
776,person,Jaideep Ahlawat,cast,,,,,
777,person,Kirti Kulhari,cast,,,,,
778,person,Sohum Shah,cast,,,,,
779,person,Rajit Kapoor,cast,,,,,
780,person,Danish Hussain,cast,,,,,
781,category,TV Action & Adventure,,,,,,
782,show,Deliha 2,Movie,,2018,TV-PG,102 min,"While chasing her dream of becoming a chef, Zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways."
783,person,Gupse Özay,director,,,,,
784,person,Gupse Özay,cast,,,,,
785,person,Eda Ece,cast,,,,,
786,person,Aksel Bonfil,cast,,,,,
787,person,Derya Alabora,cast,,,,,
788,person,Esin Eden,cast,,,,,
789,person,Hülya Duyar,cast,,,,,
790,person,Ali Çelik,cast,,,,,
791,person,Mert Öner,cast,,,,,
792,show,Dragons: Rescue Riders,TV Show,,2019,TV-Y,1 Season,"Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way."
